MolID;Energy;Name
444;-7.8;4,4'-methanol-bisbenzonitrile
417;-7.8;3-oxobrimonidine
414;-7.8;3-OH-zotepine
379;-7.8;3-Hydroxyibuprofen
356;-7.8;3-Carbamoyl-2-phenylpropionic acid
336;-7.8;3???(5???([(3Z)???6???hydroxy???2???oxo???2,3???dihydro???1H???indol???3???ylide
333;-7.8;3??, 5??-tetrahydrosegesterone acetate
320;-7.8;3'(S)-hydroxy-pravastatin
319;-7.8;3-(piperazine-1-yl)-1,2-benzisothiazole sulfoxide
278;-7.8;2-Hydroxytacrine
270;-7.8;2-hydroxy-imipramine glucuronide
189;-7.8;2'-(glutathion-S-yl)-deschloro-diclofenac
104;-7.8;11-Nor-9-carboxy-delta-9-THC
98;-7.8;11??-hydroxy-testosterone
82;-7.8;1??-hydroxymedroxyprogesterone acetate (M-3)
73;-7.8;1,2,3,4-tetranor latanoprost acid
35;-7.8;(R)-mianserin, N-oxide
31;-7.8;(R)-MHD
5782;-7.7;Zopiclone N-oxide
5732;-7.7;vorinostat
5723;-7.7;visnadine
5690;-7.7;velnacrine
5657;-7.7;uridine triacetate
5642;-7.7;ulipristal
5576;-7.7;tridihexethyl
5540;-7.7;travoprost
5511;-7.7;tolpropamine
5510;-7.7;tolperisone
5477;-7.7;tiracizine
5437;-7.7;tibezonium
5432;-7.7;tiapride
5395;-7.7;Thienopyridinium
5370;-7.7;tetragalacturonic acid hydroxymethylester
5317;-7.7;teclothiazide
5240;-7.7;Sulindac sulfide
5222;-7.7;Sulfate Conjugate (Oxyquinoline)
5219;-7.7;sulfasomizole
5211;-7.7;sulfamidochrysoidine
5205;-7.7;Sulfamethoxazole GSH conjugate
5204;-7.7;sulfamethoxazole
5201;-7.7;sulfaloxic acid
5176;-7.7;succinylsulfathiazole
5155;-7.7;spirapril
5118;-7.7;sisomicin
5049;-7.7;rufloxacin
5039;-7.7;rotigotine
5025;-7.7;Rofecoxib-threo-3,4-dihydrohydroxy acid
5010;-7.7;ripazepam
4925;-7.7;rabeprazole
4830;-7.7;propiverine
4796;-7.7;proflavine
4751;-7.7;prasugrel
4715;-7.7;pitavastatin
4670;-7.7;pindolol
4623;-7.7;phethenylate
4595;-7.7;phenoxybenzamine
4575;-7.7;phenindione
4572;-7.7;phenglutarimide
4557;-7.7;phanquinone
4531;-7.7;perflexane
4495;-7.7;Pefloxacin N-oxide
4471;-7.7;para-O-Sulfate rosiglitazone
4439;-7.7;Palbociclib M14
4390;-7.7;oxetacaine
4383;-7.7;oxazolam
4333;-7.7;ondansetron
4278;-7.7;O-demethylated formoterol (M1) glucuronide 1
4269;-7.7;octisalate
4258;-7.7;obeticholic acid
4253;-7.7;noxiptiline
4240;-7.7;norpipanone
4186;-7.7;nomegestrol
4178;-7.7;nizofenone
4145;-7.7;nifurtoinol
4115;-7.7;nicoclonate
4104;-7.7;N-hydroxymethyl-aripiprazole
4093;-7.7;nepinalone
4079;-7.7;N-didesmethyltrimebutine
4069;-7.7;N-desmethyltoremifene
4042;-7.7;N-Desmethylcitalopram
4004;-7.7;N-Dealkylated tolterodine
3999;-7.7;NBI-136110
3988;-7.7;naproxcinod
3947;-7.7;nabumetone
3897;-7.7;moxastine
3889;-7.7;morphine
3870;-7.7;mono-isopropyl-disopyramide
3846;-7.7;Moclobemide M3
3834;-7.7;Mitoglitazone
3829;-7.7;mirtazapine-N-oxide
3823;-7.7;minodronic acid
3775;-7.7;meticrane
3661;-7.7;meropenem
3641;-7.7;mephenoxalone
3611;-7.7;medroxyprogesterone
3602;-7.7;mecloqualone
3557;-7.7;mabuprofen
3547;-7.7;M8
3503;-7.7;M2 (Bioallethrin)
3487;-7.7;M11 (N-demethylated carboxylic acid selumetinib metabolite)
3477;-7.7;M1 (Bioallethrin)
3444;-7.7;loteprednol etabonate
3428;-7.7;loracarbef
3415;-7.7;lomerizine
3365;-7.7;levonorgestrel
3347;-7.7;Levocetirizine N-dealkylated and Aromatic Hydroxylated Metabolite (M9)
3208;-7.7;Irbesartan derivative M5
3197;-7.7;ipratropium
3157;-7.7;Inositol mononicotinate
3096;-7.7;ibuproxam
3070;-7.7;hydroxynefazodone
3069;-7.7;Hydroxynalidixic acid
2741;-7.7;fluoxetine
2715;-7.7;flumecinol
2696;-7.7;flosequinan sulfone
2688;-7.7;fleroxacin
2673;-7.7;fenticonazole
2669;-7.7;fenspiride
2664;-7.7;fenozolone
2648;-7.7;fenbenicillin
2626;-7.7;Famotidine S-oxide
2610;-7.7;eucatropine
2601;-7.7;etoricoxib
2592;-7.7;Etoperidone M6
2578;-7.7;etonogestrel
2565;-7.7;etizolam
2465;-7.7;ergometrine
2442;-7.7;epicillin
2392;-7.7;elvitegravir
2265;-7.7;diphenylpyraline
2163;-7.7;didesmethylclomipramine
2123;-7.7;dextromethorphan
2109;-7.7;dexchlorpheniramine
2108;-7.7;dexbrompheniramine
2038;-7.7;Deoxyartemsinin
2017;-7.7;Dehydroxyzileuton sulfoxide
1907;-7.7;CVT-2551
1849;-7.7;clopirac
1848;-7.7;Clopidogrel carboxylic acid derivative
1838;-7.7;clomipramine N-oxide
1826;-7.7;clofarabine
1817;-7.7;clobetasol propionate
1805;-7.7;climbazole
1788;-7.7;cis-Hydroxy Perhexiline
1781;-7.7;ciprofloxacin
1756;-7.7;Cilazaprilat
1726;-7.7;chlorpromazine-N-oxide
1691;-7.7;Chloramphenicol Oxamic Acid
1659;-7.7;cetamolol
1633;-7.7;cefradine
1626;-7.7;cefoxitin
1614;-7.7;cefmenoxime
1594;-7.7;cefalexin
1592;-7.7;cefaclor
1535;-7.7;carbaryl
1473;-7.7;butaperazine
1457;-7.7;bunitrolol
1433;-7.7;brompheniramine
1409;-7.7;bosutinib
1359;-7.7;bietaserpine
1310;-7.7;benzylthiouracil
1302;-7.7;benzthiazide
1219;-7.7;azatadine
1211;-7.7;avobenzone
1150;-7.7;Arbidol M7 metabolite
1062;-7.7;amodiaquine
1013;-7.7;ambroxol
1004;-7.7;altropane
939;-7.7;alcaftadine
925;-7.7;adrafinil
903;-7.7;actinoquinol
867;-7.7;Acetaminophen glucuronide
842;-7.7;Acalabrutinib M27 Metabolite (ACP-5862)
820;-7.7;9-carboxymethoxymethylguanine
765;-7.7;7-beta-Hydroxy-delta-9-THC
753;-7.7;6-Thioinosine 5'-monophosphate
738;-7.7;6-Methylmercaptopurine-riboside
717;-7.7;6-Hydroxyetodolac
650;-7.7;5'-O-Desmethyl omeprazole
626;-7.7;5-Hydroxyindomethacin
620;-7.7;5-hydroxy-6-glutathione conjugated diclofenac
602;-7.7;5-chloro-N-ethyl-4-hydroxy-N-(4-hydroxyphenyl)-1-methyl-2-oxo-1,2-dihydroquinoli
599;-7.7;5-chloro-N-ethyl-4,7-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-ca
598;-7.7;5-chloro-N-ethyl-4,6-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-ca
592;-7.7;5'-carboxy meloxicam
578;-7.7;5??-dihydrosegesterone acetate
560;-7.7;4-Quinol sulfate
479;-7.7;4'-hydroxy-3'-glutathione conjugated diclofenac
464;-7.7;4-Desmethyl-TMP
447;-7.7;4',5-Dihydroxydiclofenac
409;-7.7;3-OH-maprotiline
403;-7.7;3-methyl-s-triazolophthalazine
360;-7.7;3-Desmethylchochicine
267;-7.7;2-Hydroxyibuprofen
259;-7.7;2-hydroxydesogestrel
256;-7.7;2-hydroxy-desipramine glucuronide
198;-7.7;2,4-diamino-6,7-dimethoxyquinazoline
192;-7.7;2-(o-carboxybenzamido)glutaric acid
184;-7.7;2-(4-(3-Ethynylanilino)-6-(2-methoxyethoxy)quinazolin-7-yl)oxyethanol
166;-7.7;1-hydroxyibuprofen
105;-7.7;11-Nor-9-carboxy-THC (THC-COOH)
89;-7.7;10-hydroxy topiramate
83;-7.7;1??-hydroxy-testosterone
3;-7.7;(+)-3-Methoxymorphinan
5749;-7.6;xylometazoline
5635;-7.6;U7 semaglutide
5603;-7.6;trimipramine
5584;-7.6;triflusal
5562;-7.6;Triazolophthalazine
5526;-7.6;torsemide
5516;-7.6;topiramate
5493;-7.6;tofacitinib
5454;-7.6;tigloidine
5305;-7.6;tasimelteon
5299;-7.6;Tamsulosin M-4 Metabolite
5296;-7.6;Tamsulosin M-3 Metabolite
5256;-7.6;sunitinib
5254;-7.6;Sumatriptan Metabolite GR34633
5231;-7.6;Sulfinpyrazone sulfide
5229;-7.6;sulfinalol
5217;-7.6;sulfapyridine
5191;-7.6;sulfachrysoidine
5185;-7.6;sulbutiamine
5182;-7.6;sulbactam pivoxyl
5152;-7.6;spectinomycin
5139;-7.6;sofalcone
5068;-7.6;salicylanilide
5066;-7.6;Salbutamol 4-O-sulfate
5008;-7.6;rioprostil
4993;-7.6;riboflavin
4987;-7.6;Reverse triiodothyronine (rT3)
4981;-7.6;Retinol
4911;-7.6;quinisocaine
4867;-7.6;Prucalopride N-oxide
4862;-7.6;PRT062982
4859;-7.6;PRT062799
4835;-7.6;propranolol
4820;-7.6;propantheline
4739;-7.6;PPX
4704;-7.6;piridocaine
4671;-7.6;Pinoline
4648;-7.6;picilorex
4646;-7.6;phytomenadione
4644;-7.6;p-Hydroxyphenylaprindine
4639;-7.6;p-hydroxy-methylphenidate
4636;-7.6;p-Hydroxyfelbamate
4520;-7.6;pentigetide
4494;-7.6;pefloxacin
4418;-7.6;oxymorphone_dup
4417;-7.6;oxymorphone
4401;-7.6;Oxo-etoperidone (M3)
4385;-7.6;oxcarbazepine
4376;-7.6;oxantel
4252;-7.6;N-oxide olanzapine
4244;-7.6;Northiaden S-oxide
4212;-7.6;norethynodrel
4195;-7.6;norclobazam
4144;-7.6;nifurtimox
4100;-7.6;netilmicin
4062;-7.6;N-Desmethylrosuvastatin
4020;-7.6;N-desbenzylbenidipine
3983;-7.6;naltrexone
3980;-7.6;nalorphine
3891;-7.6;morphine_dup
3885;-7.6;morclofone
3848;-7.6;Moclobemide M6
3805;-7.6;miconazole
3735;-7.6;methylergometrine
3729;-7.6;methylatropine
3718;-7.6;methoxsalen
3690;-7.6;methaniazide
3649;-7.6;mepixanox
3481;-7.6;M1 (piperaquine)
3445;-7.6;lovastatin
3400;-7.6;linopirdine
3374;-7.6;Licofelone metabolite M4
3373;-7.6;Licofelone metabolite M2
3367;-7.6;levorphanol
3351;-7.6;levodopa
3272;-7.6;Labetalol C3 Glucuronidated Metabolite (VIII)
3225;-7.6;isomethadone
3129;-7.6;inaperisone
3128;-7.6;imrecoxib
3126;-7.6;imolamine
3100;-7.6;ID11614
3084;-7.6;hymecromone
2997;-7.6;homatropine
2983;-7.6;Hexobarbital glutathione conjugate derivative
2967;-7.6;haloxazolam
2909;-7.6;Glycogen
2820;-7.6;fursultiamine
2791;-7.6;fosamprenavir
2690;-7.6;flomoxef
2683;-7.6;fingolimod
2602;-7.6;etoxadrol
2580;-7.6;Etonogestrel sulfate
2472;-7.6;esatenolol
2462;-7.6;eptazocine
2454;-7.6;epitizide
2433;-7.6;enzacamene
2418;-7.6;Endoxifen (4-hydroxy-N-desmethyltamoxifen)
2408;-7.6;enalaprilat
2356;-7.6;dydrogesterone
2347;-7.6;drostanolone propionate
2340;-7.6;drofenine
2326;-7.6;doxefazepam
2264;-7.6;Diphenylmethoxyacetic acid
2170;-7.6;diethylaminoethoxyhexestrol
2134;-7.6;diamorphine
2129;-7.6;dezocine
2088;-7.6;desomorphine
2070;-7.6;Desmethyl prucalopride acid
2069;-7.6;Desmethyl prucalopride
2055;-7.6;desethylamodiaquine
2037;-7.6;denopamine
1980;-7.6;Deacetyldiltiazem
1912;-7.6;CVT-5029
1875;-7.6;cocaine
1857;-7.6;clorotepine
1835;-7.6;clometocillin
1821;-7.6;clocinizine
1719;-7.6;chlorphenamine
1685;-7.6;Chloramphenicol Alcohol
1616;-7.6;cefminox
1608;-7.6;cefdinir
1569;-7.6;cariprazine
1549;-7.6;carboprost
1540;-7.6;carbifene
1493;-7.6;butriptyline
1477;-7.6;butedronic acid
1458;-7.6;buphenine
1451;-7.6;Bufotenine
1444;-7.6;bucricaine
1440;-7.6;buclizine
1439;-7.6;bucladesine
1401;-7.6;Bortezomib metabolite M4
1375;-7.6;bisaramil
1293;-7.6;Benzophenone
1292;-7.6;benzomethamine
1286;-7.6;benznidazole
1265;-7.6;benazepril
1238;-7.6;balofloxacin
1230;-7.6;azosemide
1193;-7.6;Asunaprevir M8
1174;-7.6;artemether
1109;-7.6;anisindione
1083;-7.6;amprotropine
1061;-7.6;amocarzine
1033;-7.6;aminoacridine
935;-7.6;albendazole sulfone
887;-7.6;acetylpheneturide
818;-7.6;9-alpha,10-alpha-epoxyhexahydrocannabinol
806;-7.6;8-hydroxymirtazapine
805;-7.6;8-Hydroxymianserin
741;-7.6;6-Monoacetylmorphine
710;-7.6;6-hydroxy duloxetine
619;-7.6;5-hydroxy-4-glutathione conjugated diclofenac
617;-7.6;5-hydroxy, 6-methoxy duloxetine glucuronide
614;-7.6;5-hydroxy duloxetine
600;-7.6;5-chloro-N-ethyl-4,8-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-ca
528;-7.6;4'-hydroxypropanolol
492;-7.6;4-hydroxyatomoxetine
471;-7.6;4-hydroxy duloxetine glucuronide
445;-7.6;4,5-Desisopropylidene topiramate
436;-7.6;4-(6-Methoxy-2-naphthyl)- butan-2-ol
386;-7.6;3-Hydroxymorphinan
335;-7.6;3???(5???([(3Z)???5???hydroxy???2???oxo???2,3???dihydro???1H???indol???3???ylide
316;-7.6;3-(piperazine-1-yl)-1,2-benzisothiazole
290;-7.6;2-OH-maprotiline
255;-7.6;2-hydroxydesipramine glucuronide
159;-7.6;18-Hydroxyretinoic acid
92;-7.6;10-hydroxydidemethylimipramine
86;-7.6;10,11-Epoxycarbamazepine
23;-7.6;(E)-2-hydroxy-N-desmethyldoxepin
5790;-7.5;zuclopenthixol acetate
5765;-7.5;zidovudine
5683;-7.5;valsartan
5679;-7.5;Valproic acid ??-O-glucuronide
5663;-7.5;valbenazine
5611;-7.5;tritoqualine
5594;-7.5;trimetaphan
5541;-7.5;Travoprost Free Acid
5512;-7.5;tolterodine
5443;-7.5;Ticlopidine lactam analog (M8)
5434;-7.5;tiaramide
5430;-7.5;tiamiprine
5401;-7.5;Thiodeoxyguanosine triphosphate
5394;-7.5;Thienodihydropyridinium
5349;-7.5;terbinafine
5313;-7.5;Tazarotenic acid
5300;-7.5;Tamsulosin M-4-Glu Metabolite
5249;-7.5;sultiame
5208;-7.5;sulfamethylthiazole
5196;-7.5;sulfadoxine
5187;-7.5;sulconazole
5179;-7.5;sucrose
5054;-7.5;S-4-Hydroxymephenytoin
5048;-7.5;rufinamide
5034;-7.5;roquinimex
5031;-7.5;ronifibrate
5027;-7.5;Roflumilast N-oxide
5011;-7.5;risedronic acid
5009;-7.5;ripasudil
4995;-7.5;ribostamycin
4955;-7.5;Reduced haloperidol
4940;-7.5;Ramiprilat
4908;-7.5;quinidine
4873;-7.5;Pyridine N-oxide glucuronide
4842;-7.5;propyromazine
4825;-7.5;propicillin
4807;-7.5;promestriene
4800;-7.5;proguanil
4791;-7.5;Prochlorperazine sulfoxide
4759;-7.5;prednisolamate
4757;-7.5;prednicarbate
4720;-7.5;pivhydrazine
4719;-7.5;pivampicillin
4714;-7.5;pirozadil
4645;-7.5;physostigmine
4614;-7.5;phenyltoloxamine
4562;-7.5;phenallymal
4556;-7.5;p-Fluorobenzoylpropionic acid and 4-(4-chlorophenyl)-4-hydroxypiperidine
4550;-7.5;perphenazine
4530;-7.5;perflenapent
4384;-7.5;Oxcarbazepine
4372;-7.5;oxametacin
4369;-7.5;oxagrelate
4351;-7.5;ortho-hydroxyatorvastatin lactone
4349;-7.5;ortho-hydroxyatorvastatin
4246;-7.5;nortriptyline
4229;-7.5;Nor-ketotifen
4228;-7.5;Norketobemidone
4221;-7.5;norgesterone
4138;-7.5;nifuradene
4076;-7.5;N-Despyridinyl rosiglitazone
4024;-7.5;N-desisopropylpropranolol
4023;-7.5;N-desethyloxybutynin
4017;-7.5;N-desalkylquetiapine
3934;-7.5;N,N-didesmethyltramadol
3903;-7.5;mupirocin
3899;-7.5;moxestrol
3844;-7.5;moclobemide
3832;-7.5;mitiglinide
3802;-7.5;m-Hydroxymethoxy ketobemidone
3796;-7.5;mexazolam
3789;-7.5;metralindole
3699;-7.5;methestrol dipropionate
3680;-7.5;metergoline
3647;-7.5;mepitiostane
3626;-7.5;meloxicam
3588;-7.5;mebeverine
3579;-7.5;maprotiline
3569;-7.5;Maltose
3485;-7.5;M10 (Ketoconazole)
3471;-7.5;lysergide
3405;-7.5;lisofylline 4,5-diol
3359;-7.5;levomenol
3354;-7.5;levofacetoperane
3308;-7.5;latanoprostene bunod
3242;-7.5;itopride
3239;-7.5;isoxsuprine
3203;-7.5;irbesartan
3092;-7.5;ibuprofen
3082;-7.5;Hydroxyzileuton
3031;-7.5;hydroquinidine
2999;-7.5;homochlorcyclizine
2927;-7.5;guabenxan
2857;-7.5;gestrinone
2836;-7.5;ganciclovir
2826;-7.5;gabexate
2816;-7.5;furfenorex
2803;-7.5;framycetin
2762;-7.5;flutamide
2723;-7.5;Flunarizine metabolite M1
2693;-7.5;florbetaben F18
2609;-7.5;etynodiol
2588;-7.5;Etoperidone M2
2571;-7.5;etofibrate
2566;-7.5;etodolac
2562;-7.5;etimicin
2524;-7.5;ethacrynic acid
2495;-7.5;estradiol valerate
2492;-7.5;estradiol enanthate
2480;-7.5;eslicarbazepine acetate
2425;-7.5;enoximone
2403;-7.5;Emtricitabine 3'-sulfoxide (M-IV)
2402;-7.5;Emtricitabine 3'-sulfoxide (M-III)
2387;-7.5;eliglustat
2366;-7.5;econazole
2361;-7.5;eberconazole
2350;-7.5;droxidopa
2323;-7.5;Dosulepin S-oxide
2317;-7.5;dopexamine
2307;-7.5;donepezil
2288;-7.5;dixyrazine
2283;-7.5;ditazole
2218;-7.5;diltiazem
2161;-7.5;Didemethylimipramine
2151;-7.5;dichlorophen
2133;-7.5;Diamine Metabolite Of The Piperazine Compound
2087;-7.5;Desogestrel-17-sulfate
2046;-7.5;Desacetyl-nitazoxanide
2026;-7.5;delorazepam
1972;-7.5;Dapsone mercaptal intermediate
1941;-7.5;cypermethrin
1921;-7.5;cyclodrine
1880;-7.5;colforsin daropate
1853;-7.5;clorexolone
1845;-7.5;clopenthixol
1800;-7.5;clenbuterol
1790;-7.5;citicoline
1772;-7.5;Cinnarizine metabolite M1
1745;-7.5;cicletanine
1683;-7.5;Chloramphenicol 1-acetate
1647;-7.5;cefuroxime
1632;-7.5;cefprozil
1612;-7.5;cefetamet pivoxil
1555;-7.5;Carboxy-ibuprofen
1539;-7.5;carbidopa
1536;-7.5;carbazochrome
1499;-7.5;cabergoline
1485;-7.5;butizide
1417;-7.5;brimonidine
1410;-7.5;BP2.941
1399;-7.5;Bortezomib metabolite M33
1389;-7.5;bolandiol dipropionate
1371;-7.5;biphenylol
1364;-7.5;bimatoprost
1363;-7.5;bilastine
1350;-7.5;bialamicol
1334;-7.5;betamipron
1285;-7.5;benzilonium
1276;-7.5;benserazide
1209;-7.5;avanafil
1204;-7.5;atrasentan
1188;-7.5;astromicin
1184;-7.5;asenapine
1147;-7.5;Arbidol M5 metabolite
1094;-7.5;anagrelide
1084;-7.5;amrinone
1063;-7.5;amolanone
1007;-7.5;amanozine
909;-7.5;adamexine
905;-7.5;Active Metabolite of Esomeprazole
850;-7.5;acebutolol
790;-7.5;8,11-Dihydroxy-delta-9-THC
783;-7.5;7-Hydroxyticlopidine
775;-7.5;7-Hydroxyetodolac
764;-7.5;7-amino-clonazepam
733;-7.5;6-methoxy-2-naphthylacetic acid
732;-7.5;6-Mercaptopurine riboside
718;-7.5;6-Hydroxyfluvastatin
641;-7.5;5'-hydroxytegafur
587;-7.5;5alpha-androstane-3alpha,17beta-diol
532;-7.5;4-Hydroxytamoxifen
515;-7.5;4'-Hydroxymephenytoin
453;-7.5;4-aminobenzoyl-(beta)-alanine
427;-7.5;4-(4-tert-butylphenyl)-4-oxobutanal
418;-7.5;3'-Oxohexobarbital
407;-7.5;3'-OH-(S)-hexobarbital
391;-7.5;3-Hydroxyomeprazole
375;-7.5;3'-Hydroxydiclofenac
361;-7.5;3-Desmethyl-TMP
293;-7.5;2-oxobrimonidine
180;-7.5;1-Quinol glucuronide
164;-7.5;1-Cinnamylpiperazine
119;-7.5;15-alpha-hydroxydesogestrel
113;-7.5;13'-carboxy-alpha-tocopherol
95;-7.5;10-OH-clomipramine
63;-7.5;??-tamoxifen Sulfate
56;-7.5;??-hydroxy-butyrfentanyl
47;-7.5;(S)-nitrendipine
7;-7.5;(2R)-2-(tert-butylamino)-1-(3-chloro-5-hydroxyphenyl)propan-1-one
5785;-7.4;Zotepine N-oxide
5761;-7.4;zalcitabine
5745;-7.4;xibenolol
5735;-7.4;Vortioxetine Metabolite 1
5700;-7.4;Verapamil metabolite PR-25
5698;-7.4;Verapamil metabolite D-620
5674;-7.4;valethamate
5591;-7.4;trimebutine
5572;-7.4;triclocarban
5567;-7.4;tribuzone
5478;-7.4;Tiratricol
5425;-7.4;thyropropic acid
5393;-7.4;thiazosulfone
5352;-7.4;terbutaline
5298;-7.4;Tamsulosin M-3-Sul Metabolite
5289;-7.4;tamsulosin
5268;-7.4;tacrine
5215;-7.4;sulfaperin
5186;-7.4;sulcaine
5171;-7.4;subathizone
5158;-7.4;spizofurone
5089;-7.4;scopolamine
5076;-7.4;Salmeterol O-dealkylated Metabolite
5074;-7.4;salinazid
5061;-7.4;S-Adenosylhomocysteine
5045;-7.4;RSD1385
5020;-7.4;rivastigmine
4872;-7.4;pyricarbate
4833;-7.4;Propofol glucuronide
4789;-7.4;prochlorperazine
4723;-7.4;pizotifen
4672;-7.4;Pioglitazone metabolite M-I
4662;-7.4;pimefylline
4622;-7.4;phetharbital
4585;-7.4;Phenol-dronedarone
4580;-7.4;Phenobarbital
4489;-7.4;p-cresol glucuronide
4432;-7.4;Padimate O
4428;-7.4;ozagrel
4371;-7.4;oxamarin
4340;-7.4;Orciprenaline-3-O-sulfate
4270;-7.4;octocrylene
4245;-7.4;Nortrimebutine
4210;-7.4;norethindrone enanthate
4185;-7.4;N-OH-riluzole
4167;-7.4;nitracrine
4165;-7.4;nitazoxanide
4110;-7.4;nicardipine
4063;-7.4;N-Desmethyltamoxifen
4039;-7.4;N-desmethyl-bendamustine (Bendamustine metabolite M4)
3977;-7.4;nalmefene
3908;-7.4;Mycophenolic acyl-glucuronide (AcMPAG)
3828;-7.4;mirtazapine
3824;-7.4;minoxidil
3772;-7.4;methysergide
3722;-7.4;Methoxyzolpidem derivative (M3)
3695;-7.4;methdilazine
3657;-7.4;mequitazine
3640;-7.4;mephenesin carbamate
3628;-7.4;melphalan
3572;-7.4;Maltotriose
3552;-7.4;M8 (N-desmethyl selumetinib)
3502;-7.4;M-2
3475;-7.4;M-1
3453;-7.4;luliconazole
3435;-7.4;loretin
3410;-7.4;lodoxamide
3300;-7.4;laquinimod
3218;-7.4;isobromindione
3198;-7.4;iprazochrome
3114;-7.4;iloprost
3078;-7.4;hydroxyrepaglinide
3050;-7.4;hydroxychloroquine
2986;-7.4;hexoprenaline
2982;-7.4;Hexobarbital dihydrodiol derivative
2969;-7.4;Harmol
2948;-7.4;guanoxan
2928;-7.4;guacetisal
2875;-7.4;glisentide
2832;-7.4;galantamine-N-oxide
2831;-7.4;Galantamine N-oxide
2825;-7.4;gabapentin enacarbil
2817;-7.4;furonazide
2795;-7.4;fosfluconazole
2754;-7.4;flurazepam
2747;-7.4;fluphenazine decanoate
2733;-7.4;fluorobenzoylpropionic acid
2675;-7.4;fenyramidol
2662;-7.4;fenoxazoline
2629;-7.4;faropenem
2594;-7.4;Etoperidone M8
2593;-7.4;Etoperidone M7
2591;-7.4;Etoperidone M5
2586;-7.4;Etoperidone M17
2473;-7.4;escitalopram
2460;-7.4;eprosartan
2450;-7.4;Epinephrine sulfate
2393;-7.4;embramine
2376;-7.4;efinaconazole
2176;-7.4;difemetorex
2156;-7.4;diclofenac o-imine methine
2120;-7.4;dexrabeprazole
2116;-7.4;dexmedetomidine
1987;-7.4;De-benzylated nicardipine
1923;-7.4;cycloguanil_dup
1910;-7.4;CVT-3388
1878;-7.4;colchicine
1837;-7.4;clomipramine
1806;-7.4;clinafloxacin
1770;-7.4;cinnamaverine
1760;-7.4;cimetropium
1742;-7.4;cibenzoline
1732;-7.4;chlorthenoxazine
1723;-7.4;chlorproguanil
1706;-7.4;chlormidazole
1682;-7.4;Chloramphenicol 1,3-diacetate
1648;-7.4;cefuroxime axetil
1631;-7.4;cefpodoxime proxetil
1622;-7.4;cefotaxime
1574;-7.4;caroxazone
1562;-7.4;carbuterol
1529;-7.4;caramiphen
1523;-7.4;capobenic acid
1468;-7.4;butalamine
1400;-7.4;Bortezomib metabolite M34
1367;-7.4;Biocytin
1333;-7.4;betamethasone valerate
1217;-7.4;azapropazone
1176;-7.4;artemotil
1173;-7.4;arotinolol
1162;-7.4;aripiprazole lauroxil
1155;-7.4;arbutin
1146;-7.4;Arbidol M3-2 metabolite
1145;-7.4;Arbidol M3-1 metabolite
1131;-7.4;arbekacin
1126;-7.4;Aranidipine M-1
1026;-7.4;amikacin
1016;-7.4;ambutonium
993;-7.4;alpha-oxycodol
972;-7.4;almotriptan
970;-7.4;alminoprofen
959;-7.4;alitretinoin
937;-7.4;albendazole sulfoxide_dup
913;-7.4;adefovir dipivoxil
900;-7.4;ACT-333679
883;-7.4;acetyldihydrocodeine
833;-7.4;acadesine
814;-7.4;8-OH-delta-9-Tetrahydrocannabinol
802;-7.4;8-Hydroxy-delta-9-THC
796;-7.4;8-hydroxyamoxapine
795;-7.4;8-hydroxy-acyclovir
793;-7.4;8-beta-Hydroxy-delta-9-THC
789;-7.4;7-OH-riluzole
778;-7.4;7-hydroxyolanzapine
730;-7.4;6-Keto-PGF1-alpha
720;-7.4;6-Hydroxymelatonin
663;-7.4;6,7-dichloro-3-hydroxy-1,5 dihydro-imidazo[2,1-b]quinazolin-2-one
657;-7.4;5-OH-seratrodast
647;-7.4;5-methoxyindole-3-carboxylic acid
631;-7.4;5-Hydroxymethyl tolterodine
550;-7.4;4-OH-riluzole
547;-7.4;4'-OH-deltamethrin
534;-7.4;4-hydroxytegafur
527;-7.4;4'-Hydroxyphenylcarvedilol
462;-7.4;4-Chlorophenylbiguanide
450;-7.4;4,8-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide
311;-7.4;3-(4-hydroxy-2-methoxyphenoxy)-1,2-propanediol-1-carbamate
305;-7.4;3-(3,4-dihydroxyphenyl)-2-methylpropionic acid
194;-7.4;2,3-Desisopropylidene Topiramate
139;-7.4;16-hydroxy-desogestrel
53;-7.4;??-carboxy-butyrfentanyl
5;-7.4;(2-benzhydryloxyethyl)diethyl-methylammonium iodide
2;-7.4;(??-1)-hydroxy-butyrfentanyl
5789;-7.3;zuclopenthixol
5786;-7.3;Zotepine -oxide
5747;-7.3;xipamide
5656;-7.3;Uridine
5651;-7.3;urapidil
5625;-7.3;troxipide
5621;-7.3;trospectomycin
5602;-7.3;trimetrexate
5574;-7.3;triclosan
5532;-7.3;trandolapril
5525;-7.3;toremifene
5495;-7.3;tofisopam
5469;-7.3;tiomesterone
5461;-7.3;timolol
5451;-7.3;tifenamil
5435;-7.3;tiazesim
5426;-7.3;Thyroxine sulfate
5409;-7.3;thiopropazate
5385;-7.3;thiabendazole
5312;-7.3;tazarotene
5272;-7.3;tafluprost
5213;-7.3;sulfamoxole
5200;-7.3;sulfalene
5116;-7.3;simvastatin
5059;-7.3;sacubitril
